,word,label
1554,Rheims,0
1555,upon,0
1556,aeronautical,0
1557,waves,0
1558,percussive,1
1559,Asks,0
1560,Njust,0
1561,Fellow,1
1562,Downfall,1
1563,truth-packed,0
1564,450,0
1565,Durrell's,1
1566,ass,1
1567,Delphine's,0
1568,loin,0
1569,Dragonetti,1
1570,calumny,0
1571,lionized,0
1572,mostly,0
1573,lewd,0
1574,nos.,0
1575,twister-coners,0
1576,Nathan,0
1577,parental,0
1578,Pistol-whipping,1
1579,hummed,1
1580,boasts,0
1581,twotiming,0
1582,differentiating,1
1583,prim,0
1584,grubs,0
1585,bribes,0
1586,Anzilotti,1
1587,lebensraum,0
1588,things,0
1589,eastward,0
1590,menu,0
1591,Fortier,0
1592,O'Dwyer,0
1593,well-wedged,1
1594,height-to-diameter,0
1595,att,1
1596,playwright,0
1597,revellers,1
1598,pompous,0
1599,needless,1
1600,quasi-folk,0
1601,Slater,0
1602,postcards,0
1603,Pachelbel,0
1604,Loomis,1
1605,disappointments,1
1606,poignantly,0
1607,$1.1,0
1608,grit-impregnated,0
1609,Foster,0
1610,"9,910,741",0
1611,practicable,0
1612,Fernand,0
1613,grok,0
1614,court-appointed,1
1615,hair,0
1616,Till,1
1617,unsettling,1
1618,vis-a-vis,0
1619,daughter,0
1620,Squadrons,0
1621,distinguish,0
1622,Murat,0
1623,late,0
1624,larval,0
1625,obsesses,1
1626,bitten,1
1627,specific,0
1628,sang,0
1629,curses,0
1630,parasol,0
1631,times,0
1632,worst-marked,0
1633,thermodynamics,0
1634,Ado,0
1635,druncke,0
1636,Rosa,0
1637,Sabol,0
1638,hoydenish,0
1639,stationed,0
1640,screeching,1
1641,priests,0
1642,regaled,0
1643,Flick,0
1644,semitrance,0
1645,fulfills,1
1646,sin-ned,0
1647,apt,0
1648,unbound,0
1649,L,0
1650,shortcut,0
1651,Stowey,0
1652,affiliated,1
1653,Virsaladze,0
1654,featuring,0
1655,concededly,0
1656,namely,0
1657,spidery,0
1658,SalFininistas,0
1659,Theodor,0
1660,500-mile,1
1661,Competitors,0
1662,aniseikonic,0
1663,leakage,0
1664,Tower's,0
1665,stacked,0
1666,Raimu,0
1667,bygone,0
1668,Thaxters,0
1669,wigmaker,0
1670,massifs,1
1671,Augustus,0
1672,Side,0
1673,rejoiced,0
1674,Summerspace,1
1675,parsley,0
1676,embryonic,0
1677,jogs,0
1678,Milcote,0
1679,164,0
1680,Niven,0
1681,housepaint,0
1682,enthusiasts,0
1683,wrongs,0
1684,side-conclusions,0
1685,guerrilla-th'-wisp,1
1686,producers,0
1687,Treece,1
1688,binding,0
1689,Hotels,0
1690,Molinari,0
1691,Rough,0
1692,Gentlemen,0
1693,socialized,0
1694,loose-loaded,1
1695,unsupported,1
1696,optimization,0
1697,industrialists,0
1698,insects,0
1699,Spirit,0
1700,Breasted,0
1701,Poach,0
1702,centimeter,0
1703,probably,0
1704,Sicily,0
1705,Floating,0
1706,Youths,0
1707,Leave,0
1708,Developing,0
1709,rising,0
1710,Cesare,0
1711,noxious,0
1712,sighted,0
1713,synchronized,0
1714,rasping,0
1715,15.5,0
1716,fumes,0
1717,loosest,1
1718,short-cutting,1
1719,cesium-137,0
1720,wheare,0
1721,basements,0
1722,Spraying,0
1723,cigar,0
1724,suffocating,1
1725,Anniston,1
1726,self-protection,0
1727,mementos,0
1728,selection,0
1729,epigrams,0
1730,1803-1895,0
1731,Mlle,1
1732,betide,0
1733,draughty,0
1734,fringe,0
1735,injected,0
1736,over-corrected,1
1737,daybed,0
1738,inductees,1
1739,thoroughly,0
1740,Miller's,1
1741,ornament,0
1742,R.A.F.,0
1743,rooming,1
1744,coupe,0
1745,figural,0
1746,cortege,0
1747,scoped,0
1748,Embassy,1
1749,oneself,0
1750,Rockaways,0
1751,Vineyards,0
1752,Indicating,0
1753,wears,0
1754,smaller-size,1
1755,staunchest,0
1756,collaboration,1
1757,recovered,0
1758,labeling,0
1759,solid-fueled,0
1760,n,0
1761,Dimaggio,1
1762,Confucius,0
1763,Burgher,0
1764,directorship,0
1765,fun-loving,0
1766,ouster,0
1767,custom,0
1768,unfertile,0
1769,uppercut,1
1770,president's,0
1771,slave,0
1772,blueprint,0
1773,bows,0
1774,Holabird,0
1775,Treasure,0
1776,feared,0
1777,Millay's,1
1778,labored,0
1779,Rust,0
1780,evacuation,0
1781,fractions,0
1782,Mineral,0
1783,skinless,1
1784,collided,1
1785,slaying,0
1786,Fabian,0
1787,in-state,0
1788,disillusioning,1
1789,millidegrees,1
1790,altruistically,1
1791,rumdum,0
1792,rustproof,1
1793,Notable,0
1794,handbooks,1
1795,copolymers,0
1796,receipts,0
1797,fumble,0
1798,England-born,0
1799,sequenced,0
1800,Careless,1
1801,cockatoo,1
1802,foolishness,1
1803,twirling,0
1804,patient's,0
1805,translucent,0
1806,Indianapolis,0
1807,entirety,0
1808,indicated,0
1809,Featherbed,0
1810,Sear,0
1811,flounder,0
1812,playwright-director,0
1813,half-reluctant,0
1814,aptitude,0
1815,Estella's,1
1816,Native,0
1817,Dick,0
1818,Tift,0
1819,infertile,0
1820,scot-free,1
1821,growled,0
1822,aluminum,0
1823,anomalous,0
1824,Injuns,0
1825,Miriani's,0
1826,Taoism,0
1827,dyspeptic,0
1828,Edge,0
1829,Release,0
1830,slanted,0
1831,Customhouse,0
1832,grief,0
1833,learned,0
1834,47.6,0
1835,I-E,0
1836,denounce,0
1837,desert,0
1838,shakily,0
1839,paradox,0
1840,Porta,0
1841,writing,0
1842,String,0
1843,synergism,0
1844,season's,0
1845,nonpayment,0
1846,Bystrzyca,0
1847,herringbone,1
1848,GE,0
1849,universals,0
1850,splintery,0
1851,perfunctory,0
1852,80's,0
1853,ratified,0
1854,information-seeking,1
1855,0.10,0
1856,contradict,0
1857,re-establishing,0
1858,Po,0
1859,enclosing,0
1860,resist,0
1861,newsman,0
1862,wanton,0
1863,libertine,0
1864,subjectively,0
1865,tofu,0
1866,fetid,0
1867,trekked,1
1868,amused,0
1869,inability,0
1870,approximately,1
1871,catcher,0
1872,vests,0
1873,staples,0
1874,receiving,0
1875,fellas,1
1876,inter-plant,0
1877,Lambert,0
1878,shout,0
1879,BBB,1
1880,modulation,0
1881,hesitant,0
1882,globes,0
1883,protease,0
1884,Viphakone,0
1885,pistol-packing,0
1886,neon-lighted,0
1887,Tsou,0
1888,picketed,0
1889,armata,0
1890,God's,0
1891,bank,0
1892,hurts,0
1893,discontinuance,0
1894,Editor,0
1895,arrayed,1
1896,Hastily,0
1897,Rowley,0
1898,lettermen,1
1899,Returning,0
1900,gate-post,0
1901,insulator,0
1902,Plank,0
1903,pinholes,0
1904,foals,0
1905,Mud,0
1906,polyethylene,0
1907,fatal,0
1908,defended,0
1909,Lust,0
1910,expel,0
1911,verandas,0
1912,freedom-loving,1
1913,conceptions,0
1914,pavilions,0
1915,Shanties,0
1916,cost-of-living,0
1917,Busch,0
1918,Meisenheimer,0
1919,Sara's,0
1920,toxic,0
1921,Startled,0
1922,fauteuil,0
1923,majesterial,0
1924,intersection,0
1925,Dangling,0
1926,world's,0
1927,1-inch,0
1928,Shearing's,0
1929,repaired,0
1930,explicitly,0
1931,burlesque,0
1932,Robinson,0
1933,vexatious,0
1934,sit-ins,0
1935,dwellings,1
1936,crupper,1
1937,intended,0
1938,deputized,0
1939,Schulz,0
1940,pettiness,1
1941,hillside,1
1942,Powell's,1
1943,11%,1
1944,whipped,1
1945,redheaded,0
1946,chlorothiazide,0
1947,Phouma,0
1948,smallness,1
1949,inhibitory,0
1950,trite,0
1951,courageously,0
1952,bicarbonate,0
1953,pacer,0
1954,Congress',1
1955,diabolical,0
1956,fumed,0
1957,Joey,0
1958,opprobrium,1
1959,calves,0
1960,Spencerian,0
1961,one-eighth,0
1962,padded,1
1963,Gloves,0
1964,Woodrow,1
1965,Matsuo,0
1966,lawyers',0
1967,bewail,0
1968,champagne,0
1969,sure,0
1970,Consul,0
1971,arraigned,1
1972,pretensions,0
1973,charlotte,1
1974,chrysanthemums,0
1975,Snow's,0
1976,undertake,0
1977,Hatred,0
1978,protoplasm,0
1979,advantage,0
1980,crates,0
1981,curtly,0
1982,11.2,1
1983,prepare,0
1984,Gansevoort,1
1985,mild-voiced,0
1986,Article,0
1987,Fleeting,1
1988,Z-gyro,0
1989,Alvise,0
1990,Yujobo,0
1991,sticking,0
1992,lane,0
1993,disappointed,1
1994,properly,0
1995,anguish,0
1996,rack,0
1997,Ella,1
1998,Raymondville,1
1999,overtakin',0
2000,pre-selling,1
2001,Hall-Mills,1
2002,linguist,0
2003,itself,0
2004,manufacturers',0
2005,craved,0
2006,liquor,0
2007,stilts,0
2008,operands,0
2009,assembling,1
2010,honeybees,1
2011,Lamon,0
2012,moistened,0
2013,Kimbell-Diamond,1
2014,Aldermen,0
2015,brushy,0
2016,theatre,0
2017,strike,0
2018,strays,0
2019,uptrend,0
2020,buttoned,1
2021,lactating,0
2022,Condensation,0
2023,Relation,0
2024,garment,0
2025,contorted,0
2026,canvassers,1
2027,trusted,0
2028,Pizarro,1
2029,new-spilled,1
2030,interruption,1
2031,descendant,0
2032,Magwitch's,0
2033,fishery,0
2034,soluble,0
2035,orchestra's,0
2036,Rapping,1
2037,People,0
2038,holdups,0
2039,theatregoer,0
2040,jurist,0
2041,monetary,0
2042,omits,0
2043,Helva's,0
2044,encounters,0
2045,Cristo,0
2046,head-in-the-clouds,0
2047,twinge,0
2048,nutrients,0
2049,Denials,0
2050,disprove,0
2051,stained,0
2052,tamale,0
2053,West,0
2054,Inner,1
2055,coast,0
2056,Re,0
2057,Bangs,0
2058,clinched,0
2059,loquacity,0
2060,coach,0
2061,mainstream,0
2062,biography,0
2063,Mushr,0
2064,winced,0
2065,Lili,0
2066,distasteful,0
2067,Barnard's,0
2068,madam,0
2069,fractionation,0
2070,Bradford,0
2071,Five-Elements,0
2072,Schonberg,0
2073,Books,1
2074,schooldays,1
2075,Richards',0
2076,cutest,0
2077,mailed,0
2078,lock-outs,0
2079,Boat,0
2080,Thou,0
2081,gabble,1
2082,coveting,0
2083,naivete,0
2084,earthy,0
2085,reversing,0
2086,Bryce,0
2087,listen,0
2088,boucle,0
2089,contraction,0
2090,Gauntley,0
2091,occupancies,1
2092,waggled,1
2093,Race-drivers,0
2094,flavorings,0
2095,intermolecular,0
2096,Beckett's,1
2097,maudlin,0
2098,permanence,0
2099,Bowan,0
2100,Providing,0
2101,buoyant,0
2102,Fascio-Communist,1
2103,Hubermann,1
2104,clanking,0
2105,Bolovens,0
2106,repels,0
2107,co-operation,0
2108,bellwethers,1
2109,],0
2110,Alabamans,0
2111,Sullam,1
2112,summoned,1
2113,Upstairs,0
2114,procedural,0
2115,bedfast,0
2116,tricks,0
2117,impassively,1
2118,Cat,0
2119,Wards,0
2120,uninitiate,0
2121,distract,0
2122,ginning,1
2123,Fragment,0
2124,noisy,0
2125,Torrid-Breeze,1
2126,remaining,0
2127,hearing,0
2128,increasingly,0
2129,kingdom,0
2130,Karipo,0
2131,Castaneda,0
2132,rival,0
2133,underwater,0
2134,obliterated,0
2135,helmets,0
2136,reimbursements,0
2137,Anthea,0
2138,define,0
2139,employee,1
2140,cut-off,1
2141,unreason,0
2142,Zionists,0
2143,Liss,1
2144,overburden,0
2145,prematurely,0
2146,unmixed,0
2147,eye,0
2148,Smoky,0
2149,Matthew,1
2150,pump,0
2151,yeah,0
2152,Quite,0
2153,bucked,0
2154,prospers,0
2155,Spencer's,0
2156,Golf,0
2157,bantering,0
2158,Ruidoso,0
2159,along,0
2160,snapper,1
2161,six-gallon,1
2162,Blossom,1
2163,Pride-Starlette,1
2164,Hawaiian-Americans,1
2165,readying,0
2166,Groot,1
2167,loadings,0
2168,unquestionably,0
2169,heavy-electrical-goods,1
2170,puckering,0
2171,2:02,0
2172,barricade,1
2173,remainder,0
2174,piping,0
2175,lectures,0
2176,Grigorss,1
2177,consderations,0
2178,oxen,0
2179,POW,0
2180,boar,0
2181,deplored,0
2182,RAF,0
2183,boatyards,0
2184,Formosan,0
2185,Land-Rover,0
2186,feathery,0
2187,projects,0
2188,hangouts,0
2189,hydrogen,0
2190,determinability,0
2191,wife-to-be,0
2192,Copernican,0
2193,transaminase,0
2194,Distribution,0
2195,Daddy,1
2196,ice-filled,1
2197,myself,0
2198,Currently,1
2199,g{t}-axis,0
2200,closely-packed,0
2201,endowments,0
2202,Lees,1
2203,Bechhofer,1
2204,hoppled,1
2205,profoundest,0
2206,aunt,0
2207,Rest,0
2208,sizzled,1
2209,Fools,1
2210,Beckstrom,0
2211,bodies,0
2212,odd-lot,1
2213,Bestimmung,1
2214,reporting,0
2215,transferred,1
2216,sheriffs,1
2217,co-optation,0
2218,too-large,1
2219,sacrament,0
2220,photographer,0
2221,limitations,0
2222,Storeria,0
2223,crystal,0
2224,accorded,1
2225,spectrophotometric,0
2226,rodeo,0
2227,dell',1
2228,Clemenceau,0
2229,Binomial,0
2230,Jr.,0
2231,Abilene,0
2232,one-thirty,0
2233,swans,0
2234,Faustus,0
2235,splotches,0
2236,standard-weight,0
2237,rupees,1
2238,lower-cut,0
2239,beadle,0
2240,destined,0
2241,deadline,0
2242,Avoiding,0
2243,Springing,0
2244,vying,0
2245,coexistent,0
2246,Plowman's,0
2247,Campground,0
2248,Oceana,0
2249,fighters,0
2250,reestablish,1
2251,Flushing,0
2252,Mmes,0
2253,i-th,0
2254,toweling,0
2255,strife,0
2256,Webster's,0
2257,mellowed,1
2258,prodding,1
2259,Whiteman,0
2260,Kofanes,0
2261,flirted,0
2262,direction,0
2263,envious,0
2264,Australia,0
2265,moon-splashed,1
2266,dimethylglyoxime,0
2267,feline,0
2268,deluge,0
2269,liar,0
2270,requirements,0
2271,Washing,0
2272,conservatively-cravated,0
2273,85-piece,0
2274,unintelligible,1
2275,Cornwall,1
2276,shrink,0
2277,impatient,0
2278,agriculture,0
2279,34,0
2280,Foreseeing,1
2281,4:30,0
2282,flatus,0
2283,Hercules,0
2284,thrillers,1
2285,foothill,1
2286,banner,1
2287,Addition,1
2288,doves,0
2289,skiff's,1
2290,boats,0
2291,beautiful,0
2292,spleen,1
2293,Custer,0
2294,Lieutenant-Governor,0
2295,saleslady,0
2296,three-day,1
2297,overstepping,1
2298,phonetics,0
2299,nonequivalence,0
2300,Really,1
2301,irrational,1
2302,revising,0
2303,congeniality,0
2304,confronted,0
2305,encountered,0
2306,Hazard,0
2307,Lovely,0
2308,calypso,0
2309,Adolf,0
2310,lice,0
2311,hero-worship,0
2312,2100,1
2313,productivity-share,0
2314,pearls,0
2315,officio,1
2316,Maureen,1
2317,Blues,0
2318,gotten,1
2319,Cowbird,0
2320,Gershwin,0
2321,DEAE,0
2322,far,0
2323,vowed,0
2324,finishing,0
2325,sixties,0
2326,Buries,0
2327,ROK,0
2328,Esther,0
2329,cautious,0
2330,Cubist,0
2331,bogus,0
2332,one-gee,1
2333,uncomfortably,0
2334,AEC's,0
2335,unworn,0
2336,publicists,0
2337,illegitimate,1
2338,liquidated,0
2339,representational,0
2340,Trabb,1
2341,docilely,0
2342,Stirling,0
2343,invest,0
2344,Rourke's,0
2345,Alvear,0
2346,Relativism,0
2347,dichondra,0
2348,intercontinental,0
2349,1863,0
2350,facet-plane's,0
2351,Vaughn,0
2352,tiptoeing,0
2353,mills,1
2354,distresses,1
2355,examinations,0
2356,alloys,1
2357,boorish,1
2358,biographers,0
2359,tragedy,0
2360,Report,0
2361,detergent,0
2362,oldies,0
2363,Sammy,1
2364,poetry-and-jazz,1
2365,radius,0
2366,Challenge,1
2367,improvements,0
2368,galaxies,0
2369,Fran's,0
2370,Tommy's,1
2371,evade,0
2372,weight-height,0
2373,dished,0
2374,accurate,1
2375,outbursts,0
2376,ruling-class,1
2377,diplomat's,0
2378,menial,0
2379,permanently,0
2380,Dark,0
2381,uremia,0
2382,alkylbenzenesulfonates,0
2383,Washington-Alexandria,0
2384,astonishment,0
2385,swallowed,1
2386,Omsk,0
2387,Pawtucket,0
2388,handled,0
2389,Crispin,0
2390,leader,0
2391,melon-like,0
2392,pamper,0
2393,revery,0
2394,"$88,000",1
2395,Heliopolis,0
2396,clumps,0
2397,deprivation,0
2398,talkative,0
2399,core-jacket,0
2400,socially,1
2401,centering,0
2402,Lond.,0
2403,crowning,0
2404,deadliness,1
2405,Hammer,1
2406,yield,0
2407,389,0
2408,informants,0
2409,fitness,1
2410,classmates,1
2411,maliciously,0
2412,industrial,0
2413,flick,0
2414,baron,0
2415,investigates,0
2416,no-goal,0
2417,flammable,1
2418,Kentucky,0
2419,pummeled,1
2420,doubte,0
2421,interferometer,0
2422,possum,1
2423,Quietism,0
2424,moisten,0
2425,transshipment,1
2426,malignancies,0
2427,laureate,0
2428,juiciest,0
2429,great-grandfather,0
2430,analyst,0
2431,Kahn,0
2432,exaggerations,1
2433,registrants,0
2434,Junior's,0
2435,Shirley's,0
2436,non-social,0
2437,gloved,0
2438,budgetary,0
2439,crack,0
2440,shaving,0
2441,credulity,0
2442,1918-19,0
2443,"$23,000,000",1
2444,hailstorm,0
2445,fevered,0
2446,divorcee,1
2447,Tunis,0
2448,hum,0
2449,reducer,0
2450,72nd,0
2451,knocked,0
2452,nectar,0
2453,obelisk,0
2454,crocked,0
2455,Noon,1
2456,C,0
2457,resolve,0
2458,retail,0
2459,propagation,0
2460,L'Arcade,0
2461,polo,0
2462,licensee,1
2463,sorption,0
2464,asceticism,0
2465,cove,0
2466,spacers,0
2467,Enemies,0
2468,minute's,0
2469,Presentation,0
2470,Parella,1
2471,Blue,0
2472,reform,0
2473,positively,0
2474,what're,0
2475,pulse-jet,0
2476,interpretor,0
2477,went,0
2478,uncomplainingly,0
2479,wheezes,1
2480,supervises,0
2481,Resolve,0
2482,banners,1
2483,octopus,0
2484,dilate,0
2485,self-dictate,0
2486,retaliatory,0
2487,snoop,1
2488,Miss,1
2489,Taking,0
2490,jelly,1
2491,naughtier,0
2492,sympathique,0
2493,Ahah,0
2494,Seattle,1
2495,Wappinger,1
2496,crumpled,0
2497,brethren,0
2498,Can't,0
2499,Salton,0
2500,$2.98,0
2501,McCormick,0
2502,indexes,0
2503,cerebellum,1
2504,Brest-Silevniov,0
2505,Harrow,1
2506,gingerly,0
2507,soothe,1
2508,Venezuelan,0
2509,metropolis,0
2510,water-soluble,0
2511,symbols,0
2512,Riders,0
2513,mid-century,0
2514,Leukemia,0
2515,phone,0
2516,segmental,0
2517,alike,0
2518,Inevitably,0
2519,hotbed,0
2520,Townley,0
2521,Sphinx,0
2522,Rulers,0
2523,reversibility,0
2524,abilities,0
2525,beetling,1
2526,carboxymethyl,0
2527,boat,0
2528,pageantry,0
2529,Wales',0
2530,prepared,0
2531,Tack-solder,0
2532,finals,0
2533,dandelion,0
2534,candidate-picking,0
2535,rear,0
2536,scarce,0
2537,tertiary,0
2538,ward-personnel,1
2539,temptation,0
2540,nowhere,0
2541,Jim,0
2542,gymnast,0
2543,waggling,1
2544,sluiced,0
2545,Buster,0
2546,housework,0
2547,savvy,1
2548,Shades,0
2549,1000,1
2550,Letch,0
2551,1/16,0
2552,fired,0
2553,Resuming,0
2554,knight-errantry,1
2555,rheum,0
2556,mature,0
2557,wire-haired,0
2558,basing,0
2559,exhibition,0
2560,bun,0
2561,elected,0
2562,interminable,0
2563,"122,158",1
2564,Closely,0
2565,vista,0
2566,redheader,0
2567,awhile,0
2568,Microscopic,0
2569,Human,0
2570,6-7,0
2571,Magee,1
2572,Presidential,0
2573,amplifier,0
2574,of,0
2575,high-wage,0
2576,bucking-up,0
2577,cab,0
2578,1875,0
2579,kindness,1
2580,Straightened,0
2581,daily,0
2582,stench,0
2583,Baltimore's,0
2584,lecturer,0
2585,occur,1
2586,Pauling's,0
2587,distributorship,0
2588,Doolittle's,1
2589,embodiments,0
2590,timing,0
2591,telegram,0
2592,;,0
2593,netted,1
2594,frauds,0
2595,tinkers,0
2596,photoluminescence,0
2597,handier,0
2598,phoned,0
2599,budgeting,0
2600,by-products,0
2601,five-month,0
2602,refuse-littered,1
2603,bunters,0
2604,calibrating,0
2605,ecliptic,0
2606,petulant,0
2607,hardy,0
2608,anesthetically,1
2609,sub-group,0
2610,ebbs,1
2611,preferment,0
2612,contemptuously,0
2613,Anthology,0
2614,matters,1
2615,godamit,0
2616,Methods,0
2617,rebuilds,0
2618,Kinda,0
2619,Hatteras,1
2620,polled,1
2621,Rexroth's,0
2622,2:30-:36,0
2623,Drought,0
2624,necessary,1
2625,dutifully,1
2626,undergrowth,0
2627,felled,1
2628,Heidenstam,0
2629,lange,0
2630,Seafood,1
2631,speaker,0
2632,tenderly,0
2633,Weary,0
2634,Criminal,0
2635,seen,1
2636,afloat,0
2637,2:28-:33,1
2638,compounded,0
2639,gigantic,0
2640,eagerly,0
2641,minutely,0
2642,Competition,0
2643,chanter,0
2644,Caverns,0
2645,mid-twentieth-century,0
2646,enzyme,0
2647,sloppy,1
2648,epileptic,0
2649,Stavropoulos,0
2650,weekend,1
2651,Tullio,1
2652,Screvane,0
2653,Tootsie,1
2654,thrilled,1
2655,unanalyzed,0
2656,nobler,0
2657,8861,1
2658,White,0
2659,ever-present,0
2660,hydroxylation,0
2661,sesame,0
2662,precise,0
2663,donations,0
2664,loses,0
2665,crutch,0
2666,Analyses,0
2667,flint,0
2668,warys,0
2669,Cooperation,1
2670,migrated,0
2671,heretofore,0
2672,Crescent,0
2673,expansion-contraction,0
2674,notify,0
2675,spacer,0
2676,uprooted,1
2677,sponsored,0
2678,Rollins,1
2679,spring-back,0
2680,mill,1
2681,link,0
2682,Hardy,0
2683,gale,0
2684,trenches,0
2685,Solder,0
2686,mist-like,0
2687,walkways,0
2688,cavalry,0
2689,observer,0
2690,Texas',0
2691,followeth,1
2692,Harnack,0
2693,dressers,1
2694,plight,0
2695,collaborate,1
2696,extrapolate,0
2697,experimenter,0
2698,Positive,0
2699,salty,0
2700,triamcinolone,0
2701,1930's,0
2702,five-round,0
2703,delinquents,0
2704,bluntness,1
2705,Leale,0
2706,far-ranging,0
2707,trapping,1
2708,leadership,0
2709,recalculated,0
2710,Adolescents,0
2711,Hanover's,0
2712,Wallenstein,1
2713,hulks,0
2714,prisoners',0
2715,puppyish,1
2716,cowbirds,0
2717,bridesmaids,0
2718,aya,0
2719,impediment,0
2720,elucidated,0
2721,demise,0
2722,chuck,0
2723,Lascar,0
2724,bids,0
2725,Democrats,0
2726,murder,0
2727,habit,0
2728,tackle,0
2729,sushi,0
2730,inherits,0
2731,Preambles,0
2732,Sears,0
2733,Squint,0
2734,brewed,0
2735,ruthless,1
2736,He'd,0
2737,pot,0
2738,Decathlon,0
2739,shacked,0
2740,ferreted,1
2741,iodotyrosines,0
2742,coax,0
2743,Orchestre,0
2744,ever'body,0
2745,stacks,0
2746,60-80,0
2747,victim,0
2748,thankless,1
2749,walker,0
2750,administration's,0
2751,indicators,0
2752,Selections,0
2753,office,1
2754,applicant,1
2755,inevitabilities,0
2756,Scotchgard,0
2757,perceives,0
2758,Schilling,1
2759,adapted,0
2760,piled,0
2761,Institutes,0
2762,snake-rail,0
2763,bodily,0
2764,revealing,0
2765,excursions,0
2766,Isolde,0
2767,railways,0
2768,Wegener,0
2769,conformations,0
2770,responses,0
2771,weasel,0
2772,fury,0
2773,enzymatic,0
2774,script's,0
2775,Sanchez,0
2776,onward,0
2777,steaks,0
2778,slitters,1
2779,deteriorating,0
2780,metronome,0
2781,competently,0
2782,Northampton,0
2783,idealism,0
2784,incidents,0
2785,anchoritism,0
2786,well-regulated,1
2787,'53,0
2788,stake,0
2789,shootings,1
2790,Viceroy,0
2791,Nude,0
2792,betel-stained,0
2793,Patil,0
2794,endowed,0
2795,tanned,1
2796,mos.,0
2797,survey,0
2798,repute,0
2799,Sally,1
2800,Talbott's,1
2801,Saratoga,0
2802,coefficient,1
2803,rightful,0
2804,refresh,0
2805,949,0
2806,cell,1
2807,Stram's,0
2808,Mosque,0
2809,locale,0
2810,Whig,0
2811,Dade,0
2812,Cleveland,0
2813,Newcomers,0
2814,diagram,0
2815,mobilization,0
2816,progression,1
2817,Boris,0
2818,coudn,0
2819,taxed,0
2820,Paestum,0
2821,Queens,1
2822,lobular,0
2823,plastic,0
2824,open-mouthed,0
2825,candidates',0
2826,besieging,0
2827,shaven,0
2828,cottonmouth,1
2829,peasanthood,1
2830,phenomenal,0
2831,sluice,0
2832,ineffectiveness,1
2833,stone-still,1
2834,Adoniram,0
2835,Athena,0
2836,subrogation,0
2837,former,0
2838,incorrect,1
2839,Harassed,1
2840,collapses,1
2841,gluttons,1
2842,subsections,0
2843,iced,0
2844,graunt,0
2845,Fumio's,0
2846,dripping,1
2847,considered,0
2848,inquiry,0
2849,skindiving,0
2850,hither,0
2851,strewn,0
2852,Sailor,0
2853,however,0
2854,largesse,1
2855,Canon,0
2856,-78-degrees,1
2857,18-1/2,0
2858,arranging,1
2859,outrun,0
2860,mica,0
2861,detergents,0
2862,Desmond,0
2863,Plays,0
2864,crassest,1
2865,glanced,0
2866,Cleanth,0
2867,Effective,1
2868,Proponents,0
2869,Moon-faced,1
2870,corrupted,1
2871,superhighways,0
2872,producers',0
2873,priority,0
2874,overestimation,0
2875,jeopardize,0
2876,Sophia's,0
2877,misgauged,0
2878,tougher,0
2879,conjures,0
2880,self-conceited,0
2881,unfixed,0
2882,Washoe,0
2883,manometer,0
